strain_raw,strain_cleaned,library,row,col,value,strain_mean,strain_std,z_score,reason
clminus,clminus,Lopac,G,4,2047.618,2142.1757,1182.5528,-0.08,Extreme reading
clminus,clminus,Lopac,G,3,1995.288,2142.1757,1182.5528,-0.12,Extreme reading
clminus,clminus,Lopac,G,2,2005.214,2142.1757,1182.5528,-0.12,Extreme reading
clminus,clminus,Lopac,G,1,2096.457,2142.1757,1182.5528,-0.04,Extreme reading
clminus,clminus,Lopac,F,12,2421.108,2142.1757,1182.5528,0.24,Extreme reading
clminus,clminus,Lopac,F,11,2520.029,2142.1757,1182.5528,0.32,Extreme reading
clminus,clminus,Lopac,F,10,2180.031,2142.1757,1182.5528,0.03,Extreme reading
clminus,clminus,Lopac,F,9,2565.002,2142.1757,1182.5528,0.36,Extreme reading
clminus,clminus,Lopac,F,8,2269.077,2142.1757,1182.5528,0.11,Extreme reading
clminus,clminus,Lopac,F,7,2039.543,2142.1757,1182.5528,-0.09,Extreme reading
clminus,clminus,Lopac,F,6,2226.688,2142.1757,1182.5528,0.07,Extreme reading
clminus,clminus,Lopac,F,5,2303.253,2142.1757,1182.5528,0.14,Extreme reading
clminus,clminus,Lopac,F,4,2493.348,2142.1757,1182.5528,0.3,Extreme reading
clminus,clminus,Lopac,F,3,2478.837,2142.1757,1182.5528,0.28,Extreme reading
clminus,clminus,Lopac,F,2,2309.509,2142.1757,1182.5528,0.14,Extreme reading
clminus,clminus,Lopac,F,1,1976.166,2142.1757,1182.5528,-0.14,Extreme reading
clminus,clminus,Lopac,E,12,2234.595,2142.1757,1182.5528,0.08,Extreme reading
clminus,clminus,Lopac,E,11,1989.276,2142.1757,1182.5528,-0.13,Extreme reading
clminus,clminus,Lopac,E,10,2542.541,2142.1757,1182.5528,0.34,Extreme reading
clminus,clminus,Lopac,E,9,2239.17,2142.1757,1182.5528,0.08,Extreme reading
clminus,clminus,Lopac,E,8,2256.015,2142.1757,1182.5528,0.1,Extreme reading
clminus,clminus,Lopac,E,7,2519.511,2142.1757,1182.5528,0.32,Extreme reading
clminus,clminus,Lopac,E,6,1940.445,2142.1757,1182.5528,-0.17,Extreme reading
clminus,clminus,Lopac,E,5,2375.786,2142.1757,1182.5528,0.2,Extreme reading
clminus,clminus,Lopac,E,4,2377.037,2142.1757,1182.5528,0.2,Extreme reading
clminus,clminus,Lopac,E,3,2282.496,2142.1757,1182.5528,0.12,Extreme reading
clminus,clminus,Lopac,E,2,1920.9,2142.1757,1182.5528,-0.19,Extreme reading
clminus,clminus,Lopac,E,1,1897.079,2142.1757,1182.5528,-0.21,Extreme reading
clminus,clminus,Lopac,D,12,2462.882,2142.1757,1182.5528,0.27,Extreme reading
clminus,clminus,Lopac,D,11,2089.06,2142.1757,1182.5528,-0.04,Extreme reading
clminus,clminus,Lopac,D,10,2169.425,2142.1757,1182.5528,0.02,Extreme reading
clminus,clminus,Lopac,D,9,1926.247,2142.1757,1182.5528,-0.18,Extreme reading
clminus,clminus,Lopac,D,8,2107.631,2142.1757,1182.5528,-0.03,Extreme reading
clminus,clminus,Lopac,D,7,2412.305,2142.1757,1182.5528,0.23,Extreme reading
clminus,clminus,Lopac,D,5,2185.373,2142.1757,1182.5528,0.04,Extreme reading
clminus,clminus,Lopac,D,6,2067.687,2142.1757,1182.5528,-0.06,Extreme reading
clminus,clminus,Lopac,D,4,2085.235,2142.1757,1182.5528,-0.05,Extreme reading
clminus,clminus,Lopac,D,3,2064.608,2142.1757,1182.5528,-0.07,Extreme reading
clminus,clminus,Lopac,D,2,2279.363,2142.1757,1182.5528,0.12,Extreme reading
clminus,clminus,Lopac,D,1,1971.624,2142.1757,1182.5528,-0.14,Extreme reading
clminus,clminus,Lopac,C,12,2289.12,2142.1757,1182.5528,0.12,Extreme reading
clminus,clminus,Lopac,C,11,2065.201,2142.1757,1182.5528,-0.07,Extreme reading
clminus,clminus,Lopac,C,10,2112.748,2142.1757,1182.5528,-0.02,Extreme reading
clminus,clminus,Lopac,C,9,2132.21,2142.1757,1182.5528,-0.01,Extreme reading
clminus,clminus,Lopac,C,8,2112.162,2142.1757,1182.5528,-0.03,Extreme reading
clminus,clminus,Lopac,C,7,2077.955,2142.1757,1182.5528,-0.05,Extreme reading
clminus,clminus,Lopac,C,6,1575.059,2142.1757,1182.5528,-0.48,Extreme reading
clminus,clminus,Lopac,C,5,2487.219,2142.1757,1182.5528,0.29,Extreme reading
clminus,clminus,Lopac,C,4,1936.594,2142.1757,1182.5528,-0.17,Extreme reading
clminus,clminus,Lopac,C,3,1997.879,2142.1757,1182.5528,-0.12,Extreme reading
clminus,clminus,Lopac,C,2,1973.358,2142.1757,1182.5528,-0.14,Extreme reading
clminus,clminus,Lopac,C,1,2238.021,2142.1757,1182.5528,0.08,Extreme reading
clminus,clminus,Lopac,B,12,2096.911,2142.1757,1182.5528,-0.04,Extreme reading
clminus,clminus,Lopac,B,11,2084.595,2142.1757,1182.5528,-0.05,Extreme reading
clminus,clminus,Lopac,B,10,2181.664,2142.1757,1182.5528,0.03,Extreme reading
clminus,clminus,Lopac,B,9,2268.766,2142.1757,1182.5528,0.11,Extreme reading
clminus,clminus,Lopac,B,8,2035.398,2142.1757,1182.5528,-0.09,Extreme reading
clminus,clminus,Lopac,B,7,2365.881,2142.1757,1182.5528,0.19,Extreme reading
clminus,clminus,Lopac,B,6,2000.857,2142.1757,1182.5528,-0.12,Extreme reading
clminus,clminus,Lopac,B,5,2232.698,2142.1757,1182.5528,0.08,Extreme reading
clminus,clminus,Lopac,B,4,2116.429,2142.1757,1182.5528,-0.02,Extreme reading
clminus,clminus,Lopac,B,3,2293.516,2142.1757,1182.5528,0.13,Extreme reading
clminus,clminus,Lopac,B,2,2201.902,2142.1757,1182.5528,0.05,Extreme reading
clminus,clminus,Lopac,B,1,2026.323,2142.1757,1182.5528,-0.1,Extreme reading
clminus,clminus,Lopac,A,12,2107.492,2142.1757,1182.5528,-0.03,Extreme reading
clminus,clminus,Lopac,A,11,1111.926,2142.1757,1182.5528,-0.87,Extreme reading
clminus,clminus,Lopac,A,10,2136.469,2142.1757,1182.5528,-0.0,Extreme reading
clminus,clminus,Lopac,A,9,2311.58,2142.1757,1182.5528,0.14,Extreme reading
clminus,clminus,Lopac,A,8,1950.185,2142.1757,1182.5528,-0.16,Extreme reading
clminus,clminus,Lopac,A,7,2087.068,2142.1757,1182.5528,-0.05,Extreme reading
clminus,clminus,Lopac,A,6,2131.431,2142.1757,1182.5528,-0.01,Extreme reading
clminus,clminus,Lopac,A,5,2136.616,2142.1757,1182.5528,-0.0,Extreme reading
clminus,clminus,Lopac,A,4,1776.089,2142.1757,1182.5528,-0.31,Extreme reading
clminus,clminus,Lopac,A,3,1721.969,2142.1757,1182.5528,-0.36,Extreme reading
clminus,clminus,Lopac,A,2,1997.631,2142.1757,1182.5528,-0.12,Extreme reading
clminus,clminus,Lopac,A,1,1912.447,2142.1757,1182.5528,-0.19,Extreme reading
clminus,clminus,Lopac,H,12,1135.863,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,H,11,1095.617,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,H,10,855.599,2142.1757,1182.5528,-1.09,Extreme reading
clminus,clminus,Lopac,H,9,1268.209,2142.1757,1182.5528,-0.74,Extreme reading
clminus,clminus,Lopac,H,8,1076.516,2142.1757,1182.5528,-0.9,Extreme reading
clminus,clminus,Lopac,H,7,732.112,2142.1757,1182.5528,-1.19,Extreme reading
clminus,clminus,Lopac,H,6,1134.484,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,H,5,1158.902,2142.1757,1182.5528,-0.83,Extreme reading
clminus,clminus,Lopac,H,4,1312.748,2142.1757,1182.5528,-0.7,Extreme reading
clminus,clminus,Lopac,A,5,2357.856,2142.1757,1182.5528,0.18,Extreme reading
clminus,clminus,Lopac,A,4,2060.161,2142.1757,1182.5528,-0.07,Extreme reading
clminus,clminus,Lopac,A,3,2035.782,2142.1757,1182.5528,-0.09,Extreme reading
clminus,clminus,Lopac,A,2,2262.193,2142.1757,1182.5528,0.1,Extreme reading
clminus,clminus,Lopac,A,1,1942.153,2142.1757,1182.5528,-0.17,Extreme reading
clminus,clminus,Lopac,H,12,1034.868,2142.1757,1182.5528,-0.94,Extreme reading
clminus,clminus,Lopac,H,11,1034.307,2142.1757,1182.5528,-0.94,Extreme reading
clminus,clminus,Lopac,H,10,1100.445,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,H,9,1151.675,2142.1757,1182.5528,-0.84,Extreme reading
clminus,clminus,Lopac,H,8,1095.951,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,H,7,1079.956,2142.1757,1182.5528,-0.9,Extreme reading
clminus,clminus,Lopac,H,6,1027.134,2142.1757,1182.5528,-0.94,Extreme reading
clminus,clminus,Lopac,H,5,990.009,2142.1757,1182.5528,-0.97,Extreme reading
clminus,clminus,Lopac,H,4,1109.896,2142.1757,1182.5528,-0.87,Extreme reading
clminus,clminus,Lopac,H,3,979.462,2142.1757,1182.5528,-0.98,Extreme reading
clminus,clminus,Lopac,H,2,1130.873,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,H,1,929.201,2142.1757,1182.5528,-1.03,Extreme reading
clminus,clminus,Lopac,G,12,1244.644,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,G,11,1239.8,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,G,10,1236.667,2142.1757,1182.5528,-0.77,Extreme reading
clminus,clminus,Lopac,G,9,1136.824,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,G,8,1157.695,2142.1757,1182.5528,-0.83,Extreme reading
clminus,clminus,Lopac,G,7,1180.626,2142.1757,1182.5528,-0.81,Extreme reading
clminus,clminus,Lopac,G,6,1241.196,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,G,5,1122.243,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,G,4,1031.85,2142.1757,1182.5528,-0.94,Extreme reading
clminus,clminus,Lopac,G,3,1130.697,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,G,2,1056.844,2142.1757,1182.5528,-0.92,Extreme reading
clminus,clminus,Lopac,G,1,1047.085,2142.1757,1182.5528,-0.93,Extreme reading
clminus,clminus,Lopac,F,12,1139.171,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,F,11,1139.631,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,F,10,1034.13,2142.1757,1182.5528,-0.94,Extreme reading
clminus,clminus,Lopac,F,9,1033.799,2142.1757,1182.5528,-0.94,Extreme reading
clminus,clminus,Lopac,F,8,1098.256,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,F,7,1187.741,2142.1757,1182.5528,-0.81,Extreme reading
clminus,clminus,Lopac,F,6,1236.952,2142.1757,1182.5528,-0.77,Extreme reading
clminus,clminus,Lopac,F,5,1048.733,2142.1757,1182.5528,-0.92,Extreme reading
clminus,clminus,Lopac,F,4,1216.172,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,F,3,1069.439,2142.1757,1182.5528,-0.91,Extreme reading
clminus,clminus,Lopac,F,2,1121.764,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,F,1,1037.904,2142.1757,1182.5528,-0.93,Extreme reading
clminus,clminus,Lopac,E,12,1063.021,2142.1757,1182.5528,-0.91,Extreme reading
clminus,clminus,Lopac,E,11,1090.229,2142.1757,1182.5528,-0.89,Extreme reading
clminus,clminus,Lopac,E,10,1138.777,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,E,9,945.191,2142.1757,1182.5528,-1.01,Extreme reading
clminus,clminus,Lopac,E,8,1215.685,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,E,7,1174.558,2142.1757,1182.5528,-0.82,Extreme reading
clminus,clminus,Lopac,E,6,1131.586,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,E,5,546.362,2142.1757,1182.5528,-1.35,Extreme reading
clminus,clminus,Lopac,E,4,1053.689,2142.1757,1182.5528,-0.92,Extreme reading
clminus,clminus,Lopac,E,3,1185.288,2142.1757,1182.5528,-0.81,Extreme reading
clminus,clminus,Lopac,D,12,1086.519,2142.1757,1182.5528,-0.89,Extreme reading
clminus,clminus,Lopac,E,1,1101.269,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,E,2,1010.671,2142.1757,1182.5528,-0.96,Extreme reading
clminus,clminus,Lopac,H,3,1102.469,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,H,2,1037.906,2142.1757,1182.5528,-0.93,Extreme reading
clminus,clminus,Lopac,H,1,946.83,2142.1757,1182.5528,-1.01,Extreme reading
clminus,clminus,Lopac,G,12,1317.022,2142.1757,1182.5528,-0.7,Extreme reading
clminus,clminus,Lopac,G,11,1349.981,2142.1757,1182.5528,-0.67,Extreme reading
clminus,clminus,Lopac,G,10,1157.211,2142.1757,1182.5528,-0.83,Extreme reading
clminus,clminus,Lopac,G,9,1423.614,2142.1757,1182.5528,-0.61,Extreme reading
clminus,clminus,Lopac,G,8,1387.518,2142.1757,1182.5528,-0.64,Extreme reading
clminus,clminus,Lopac,G,7,1297.673,2142.1757,1182.5528,-0.71,Extreme reading
clminus,clminus,Lopac,G,6,1319.809,2142.1757,1182.5528,-0.7,Extreme reading
clminus,clminus,Lopac,G,5,1068.667,2142.1757,1182.5528,-0.91,Extreme reading
clminus,clminus,Lopac,G,4,1168.042,2142.1757,1182.5528,-0.82,Extreme reading
clminus,clminus,Lopac,G,3,1369.053,2142.1757,1182.5528,-0.65,Extreme reading
clminus,clminus,Lopac,G,2,913.847,2142.1757,1182.5528,-1.04,Extreme reading
clminus,clminus,Lopac,G,1,987.701,2142.1757,1182.5528,-0.98,Extreme reading
clminus,clminus,Lopac,F,12,1161.32,2142.1757,1182.5528,-0.83,Extreme reading
clminus,clminus,Lopac,F,11,1332.742,2142.1757,1182.5528,-0.68,Extreme reading
clminus,clminus,Lopac,F,10,1222.621,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,F,9,1260.682,2142.1757,1182.5528,-0.75,Extreme reading
clminus,clminus,Lopac,F,8,1441.584,2142.1757,1182.5528,-0.59,Extreme reading
clminus,clminus,Lopac,F,7,1496.443,2142.1757,1182.5528,-0.55,Extreme reading
clminus,clminus,Lopac,F,6,1276.369,2142.1757,1182.5528,-0.73,Extreme reading
clminus,clminus,Lopac,F,5,1286.999,2142.1757,1182.5528,-0.72,Extreme reading
clminus,clminus,Lopac,F,4,1277.753,2142.1757,1182.5528,-0.73,Extreme reading
clminus,clminus,Lopac,F,3,1288.912,2142.1757,1182.5528,-0.72,Extreme reading
clminus,clminus,Lopac,F,2,1060.382,2142.1757,1182.5528,-0.91,Extreme reading
clminus,clminus,Lopac,F,1,1098.976,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,E,12,1325.098,2142.1757,1182.5528,-0.69,Extreme reading
clminus,clminus,Lopac,E,11,1311.304,2142.1757,1182.5528,-0.7,Extreme reading
clminus,clminus,Lopac,E,10,1197.058,2142.1757,1182.5528,-0.8,Extreme reading
clminus,clminus,Lopac,E,9,1349.557,2142.1757,1182.5528,-0.67,Extreme reading
clminus,clminus,Lopac,E,8,463.817,2142.1757,1182.5528,-1.42,Extreme reading
clminus,clminus,Lopac,E,7,1597.632,2142.1757,1182.5528,-0.46,Extreme reading
clminus,clminus,Lopac,E,6,1214.544,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,E,5,1366.778,2142.1757,1182.5528,-0.66,Extreme reading
clminus,clminus,Lopac,E,4,1202.421,2142.1757,1182.5528,-0.79,Extreme reading
clminus,clminus,Lopac,E,3,1185.05,2142.1757,1182.5528,-0.81,Extreme reading
clminus,clminus,Lopac,E,2,1063.371,2142.1757,1182.5528,-0.91,Extreme reading
clminus,clminus,Lopac,E,1,1044.246,2142.1757,1182.5528,-0.93,Extreme reading
clminus,clminus,Lopac,D,12,1460.454,2142.1757,1182.5528,-0.58,Extreme reading
clminus,clminus,Lopac,D,11,1258.448,2142.1757,1182.5528,-0.75,Extreme reading
clminus,clminus,Lopac,D,10,1317.356,2142.1757,1182.5528,-0.7,Extreme reading
clminus,clminus,Lopac,D,9,1255.997,2142.1757,1182.5528,-0.75,Extreme reading
clminus,clminus,Lopac,D,8,1272.797,2142.1757,1182.5528,-0.74,Extreme reading
clminus,clminus,Lopac,D,7,1332.783,2142.1757,1182.5528,-0.68,Extreme reading
clminus,clminus,Lopac,D,6,1267.624,2142.1757,1182.5528,-0.74,Extreme reading
clminus,clminus,Lopac,D,5,1386.607,2142.1757,1182.5528,-0.64,Extreme reading
clminus,clminus,Lopac,D,4,1204.67,2142.1757,1182.5528,-0.79,Extreme reading
clminus,clminus,Lopac,D,3,1245.634,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,D,2,1326.813,2142.1757,1182.5528,-0.69,Extreme reading
clminus,clminus,Lopac,D,1,1127.785,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,C,12,1367.785,2142.1757,1182.5528,-0.65,Extreme reading
clminus,clminus,Lopac,C,11,1430.005,2142.1757,1182.5528,-0.6,Extreme reading
clminus,clminus,Lopac,C,10,1358.459,2142.1757,1182.5528,-0.66,Extreme reading
clminus,clminus,Lopac,C,9,1192.309,2142.1757,1182.5528,-0.8,Extreme reading
clminus,clminus,Lopac,C,8,1333.107,2142.1757,1182.5528,-0.68,Extreme reading
clminus,clminus,Lopac,C,7,1320.377,2142.1757,1182.5528,-0.69,Extreme reading
clminus,clminus,Lopac,C,6,1250.182,2142.1757,1182.5528,-0.75,Extreme reading
clminus,clminus,Lopac,C,5,1345.104,2142.1757,1182.5528,-0.67,Extreme reading
clminus,clminus,Lopac,C,4,1361.397,2142.1757,1182.5528,-0.66,Extreme reading
clminus,clminus,Lopac,D,11,1154.446,2142.1757,1182.5528,-0.84,Extreme reading
clminus,clminus,Lopac,D,10,1116.747,2142.1757,1182.5528,-0.87,Extreme reading
clminus,clminus,Lopac,D,9,1131.271,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,D,8,1209.528,2142.1757,1182.5528,-0.79,Extreme reading
clminus,clminus,Lopac,D,7,1328.558,2142.1757,1182.5528,-0.69,Extreme reading
clminus,clminus,Lopac,D,6,1285.236,2142.1757,1182.5528,-0.72,Extreme reading
clminus,clminus,Lopac,D,5,1084.266,2142.1757,1182.5528,-0.89,Extreme reading
clminus,clminus,Lopac,D,4,1113.397,2142.1757,1182.5528,-0.87,Extreme reading
clminus,clminus,Lopac,D,3,1098.109,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,D,2,1178.668,2142.1757,1182.5528,-0.81,Extreme reading
clminus,clminus,Lopac,D,1,1023.392,2142.1757,1182.5528,-0.95,Extreme reading
clminus,clminus,Lopac,C,12,1097.299,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,C,11,1058.25,2142.1757,1182.5528,-0.92,Extreme reading
clminus,clminus,Lopac,C,10,1072.708,2142.1757,1182.5528,-0.9,Extreme reading
clminus,clminus,Lopac,C,9,1139.295,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,C,8,1070.439,2142.1757,1182.5528,-0.91,Extreme reading
clminus,clminus,Lopac,C,7,1124.22,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,C,6,1153.11,2142.1757,1182.5528,-0.84,Extreme reading
clminus,clminus,Lopac,C,5,1168.236,2142.1757,1182.5528,-0.82,Extreme reading
clminus,clminus,Lopac,C,4,1205.465,2142.1757,1182.5528,-0.79,Extreme reading
clminus,clminus,Lopac,C,3,1054.29,2142.1757,1182.5528,-0.92,Extreme reading
clminus,clminus,Lopac,C,2,1031.923,2142.1757,1182.5528,-0.94,Extreme reading
clminus,clminus,Lopac,C,1,1076.917,2142.1757,1182.5528,-0.9,Extreme reading
clminus,clminus,Lopac,B,12,1120.525,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,B,11,1066.153,2142.1757,1182.5528,-0.91,Extreme reading
clminus,clminus,Lopac,B,10,993.425,2142.1757,1182.5528,-0.97,Extreme reading
clminus,clminus,Lopac,B,9,1120.08,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,B,8,1044.467,2142.1757,1182.5528,-0.93,Extreme reading
clminus,clminus,Lopac,B,7,1121.995,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,B,6,1107.486,2142.1757,1182.5528,-0.87,Extreme reading
clminus,clminus,Lopac,B,5,1245.259,2142.1757,1182.5528,-0.76,Extreme reading
clminus,clminus,Lopac,B,4,1064.538,2142.1757,1182.5528,-0.91,Extreme reading
clminus,clminus,Lopac,E,9,1404.252,2142.1757,1182.5528,-0.62,Extreme reading
clminus,clminus,Lopac,B,3,981.311,2142.1757,1182.5528,-0.98,Extreme reading
clminus,clminus,Lopac,B,2,1095.245,2142.1757,1182.5528,-0.89,Extreme reading
clminus,clminus,Lopac,B,1,1142.669,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,A,12,1068.835,2142.1757,1182.5528,-0.91,Extreme reading
clminus,clminus,Lopac,A,11,1060.694,2142.1757,1182.5528,-0.91,Extreme reading
clminus,clminus,Lopac,A,10,1153.067,2142.1757,1182.5528,-0.84,Extreme reading
clminus,clminus,Lopac,A,9,1132.297,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,A,8,1058.415,2142.1757,1182.5528,-0.92,Extreme reading
clminus,clminus,Lopac,A,7,1045.329,2142.1757,1182.5528,-0.93,Extreme reading
clminus,clminus,Lopac,A,6,988.814,2142.1757,1182.5528,-0.98,Extreme reading
clminus,clminus,Lopac,A,5,1189.354,2142.1757,1182.5528,-0.81,Extreme reading
clminus,clminus,Lopac,A,4,1157.162,2142.1757,1182.5528,-0.83,Extreme reading
clminus,clminus,Lopac,A,3,1099.499,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,A,2,1017.336,2142.1757,1182.5528,-0.95,Extreme reading
clminus,clminus,Lopac,A,1,955.224,2142.1757,1182.5528,-1.0,Extreme reading
clminus,clminus,Lopac,H,12,1041.207,2142.1757,1182.5528,-0.93,Extreme reading
clminus,clminus,Lopac,H,11,1109.577,2142.1757,1182.5528,-0.87,Extreme reading
clminus,clminus,Lopac,H,10,1121.416,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,H,9,1174.425,2142.1757,1182.5528,-0.82,Extreme reading
clminus,clminus,Lopac,H,8,1127.143,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,H,7,1178.189,2142.1757,1182.5528,-0.82,Extreme reading
clminus,clminus,Lopac,H,6,1042.033,2142.1757,1182.5528,-0.93,Extreme reading
clminus,clminus,Lopac,H,5,1133.798,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,H,4,1192.45,2142.1757,1182.5528,-0.8,Extreme reading
clminus,clminus,Lopac,H,3,1078.337,2142.1757,1182.5528,-0.9,Extreme reading
clminus,clminus,Lopac,H,2,1089.451,2142.1757,1182.5528,-0.89,Extreme reading
clminus,clminus,Lopac,H,1,1106.065,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,G,12,1132.941,2142.1757,1182.5528,-0.85,Extreme reading
clminus,clminus,Lopac,G,11,1318.058,2142.1757,1182.5528,-0.7,Extreme reading
clminus,clminus,Lopac,G,10,1026.771,2142.1757,1182.5528,-0.94,Extreme reading
clminus,clminus,Lopac,G,9,1451.851,2142.1757,1182.5528,-0.58,Extreme reading
clminus,clminus,Lopac,G,8,1258.97,2142.1757,1182.5528,-0.75,Extreme reading
clminus,clminus,Lopac,G,7,1249.462,2142.1757,1182.5528,-0.75,Extreme reading
clminus,clminus,Lopac,G,6,1179.0,2142.1757,1182.5528,-0.81,Extreme reading
clminus,clminus,Lopac,G,5,1221.384,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,G,4,1274.485,2142.1757,1182.5528,-0.73,Extreme reading
clminus,clminus,Lopac,G,3,1309.228,2142.1757,1182.5528,-0.7,Extreme reading
clminus,clminus,Lopac,G,2,1077.805,2142.1757,1182.5528,-0.9,Extreme reading
clminus,clminus,Lopac,G,1,1083.039,2142.1757,1182.5528,-0.9,Extreme reading
clminus,clminus,Lopac,F,12,1360.276,2142.1757,1182.5528,-0.66,Extreme reading
clminus,clminus,Lopac,F,11,1251.905,2142.1757,1182.5528,-0.75,Extreme reading
clminus,clminus,Lopac,F,10,1354.091,2142.1757,1182.5528,-0.67,Extreme reading
clminus,clminus,Lopac,F,9,1394.792,2142.1757,1182.5528,-0.63,Extreme reading
clminus,clminus,Lopac,F,8,1106.327,2142.1757,1182.5528,-0.88,Extreme reading
clminus,clminus,Lopac,F,7,1128.64,2142.1757,1182.5528,-0.86,Extreme reading
clminus,clminus,Lopac,F,6,1261.546,2142.1757,1182.5528,-0.74,Extreme reading
clminus,clminus,Lopac,F,5,1215.03,2142.1757,1182.5528,-0.78,Extreme reading
clminus,clminus,Lopac,E,11,1311.253,2142.1757,1182.5528,-0.7,Extreme reading
clminus,clminus,Lopac,E,12,1255.981,2142.1757,1182.5528,-0.75,Extreme reading
