compound_id,smiles,WT,MT,MCM,WTScer1448_EDCT,WTSpom1645_EDCT,pdryCG196_EDCT,pdryCG200_EDCT,CLN2_EDCT,HOG1_EDCT,IRE1_EDCT,MKK1_EDCT,SLT2_EDCT,BCK1_EDCT,TOR1_EDCT,NPR1_EDCT,KSP1_EDCT,FMP48_EDCT,TOR2_EDCT,RIO1_EDCT,RIO2_EDCT,NNK1_EDCT,WTScer1450_ED_FICT,WTScer1448_ED_FODCT,WTSpom1645_ED_FODCT,pdryCG196_ED_FODCT,pdryCG200_ED_FODCT,CLN2_ED_FODCT,HOG1_ED_FODCT,IRE1_ED_FODCT,MKK1_ED_FODCT,SLT2_ED_FODCT,BCK1_ED_FODCT,TOR1_ED_FODCT,NPR1_ED_FODCT,KSP1_ED_FODCT,FMP48_ED_FODCT,TOR2_ED_FODCT,RIO2_ED_FODCT,NNK1_ED_FODCT,BW25113_Ecoli_FO12_5,MG1655_Ecoli_FO12_5,WT_het_dip_FO12_5,WT_mata_FO12_5,Sc_mata2uM_S12_9,Sc_hetdip2uM_S12_9,BW25113_Ecoli_S12_5,MG1655_Ecoli_S12_5,Sc_hdip2uM_F12_9,Sc_mata2uM_F12_9,BW25113_F27_9,MG1655_F27_9,n3B1wG418_F,n3B1noG418_F,n3B1wG418_S,n3B1noG418_S,MT1181-1st,MT2221-1st,MT1448,TOP1,CNB1,TEP1,Gas1,Smi1,GAS1,Ypt6,Ric1,MT2481,MT2481-24hours,PPH21,MT2481-Camptothecin,MT2481-Cantharidin,MT2481-cyclosporine,MT2481-Fenbendazole,WT-Ciclosporin,WT-CAMP,WT-Fen,But18,But24,Peu18,CHRA18,Leo18h,CHRA24,Leo24h,Cin2_16hrs,Cin2_18hrs,Cin2_20hrs,Cin2_22hrs,Alg12,ARP6-18,ARP6-20,CIN8-18,CIN8-20,CLA4-18,CLA4-20,CLA4-22,CTF4-16,CTF4-18,CTF4-20,CTF4-22,GIM5-18,GIM5-20,GIM5-22,SLT2-18,SLT2-20,SLT2-22,KRE1-18,POL32-18,DEP1-18,ESC1-18,HOC1-18,LGE1-19,MRC1-18,NUM1-18,SAP30-18,DUN1-18,YHR087W-18,Rot2-18,Gim3-18,Pac10-18,Swe1-18,shm2-21,cin2-18,MT1448sspH-24,MT1448sspH-48,MT1448sspH-45,WTScer1448_EDBA,pdryCG200_EDBA,WTScer1448log_EDBA,pdryCG196log_EDBA,CLN2_EDBA,HOG1_EDBA,IRE1_EDBA,MKK1_EDBA,SLT2_EDBA,BCK1_EDBA,TOR1_EDBA,NPR1_EDBA,KSP1_EDBA,FMP48_EDBA,TOR2_EDBA,RIO1_EDBA,pdryCG196_EDBA,WTSpom1645_EDBA,WTScer1448_FODBA,pdryCG196_FODBA,WTScer1448log_FODBA,pdryCG200_FODBA,pdryCG196log_FODBA,CLN2_FODBA,HOG1_FODBA,IRE1_FODBA,MKK1_FODBA,SLT2_FODBA,BCK1_FODBA,TOR1_FODBA,NPR1_FODBA,KSP1_FODBA,FMP48_FODBA,TOR2_FODBA,RIO1_FODBA,RIO2_FODBA,NNK1_FODBA,WTScer1450_FODBA,Tor1_GFP_BA,WtandRap_BA,WT-TB50_BA,Tor2_GF_BA,HRR25_he_BA,RAD53_he_BA,CDC28_he_BA,PHO85_he_BA,SNF1_he_BA,KSS1_he_BA,ELM1_BA,DBF2_BA,MCK1_BA,HSL1_BA,FAB1_BA,YCK3_BA,PFK27_BA,DAK1_BA,PRR2_BA,GLC7_BA,FAR1_BA,YNK1_BA,CKI1_BA,PFK2_BA,ARK1_BA,CKA2_BA,WtandRap_F_BA,Tor1_GFP_F_BA,WT-TB50_F_BA,Tor2_GFP_F_BA,HRR25_het_F_BA,RAD53_het_F_BA,CDC28_het_F_BA,PHO85_het_F_BA,KSS1_het_F_BA,SNF1_het_F_BA,ELM1_F_BA,DBF2_F_BA,MCK1_F_BA,HSL1_F_BA,FAB1_F_BA,PFK27_F_BA,DAK1_F_BA,PRR2_F_BA,GLC7_F_BA,FAR1_F_BA,YNK1_F_BA,CKI1_F_BA,PFK2_F_BA,ARK1_F_BA,CAK1_FO12_5,CDC14_FO12_5,TSCII_FO12_5,AVO1_FO12_5,CDC15_FO12_5,SDS22_FO12_5,CDC5_FO12_5,FCP1_FO12_5,SSU72_FO12_5,CBK1_FO12_5,J_WT_Gal_FO12_5,J_WT_Gluc_FO12_5,SCD5_FO12_5,CCL1_FO12_5,IPL1_FO12_5,LST8_FO12_5,PKC1_FO12_5,CKS1_FO12_5,MEC1_FO12_5,CDC28_FO12_5,CDC7_FO12_5,MPS1_FO12_5,DBF4_FO12_5,KIN28_FO12_5,YPI1_FO12_5,SLN1_FO12_5,Joanna_FO12_5,PBS2_FO12_5,ADK1_FO12_5,DUN1_FO12_5,cdc4_FO12_5,ISR1_FO12_5,DBF20_FO12_5,cdc34_FO12_5,cdc53_FO12_5,WT_hetdip_FO12_5,WT_pombe_FO12_5,SCH9_S12_9,ILV3_S12_9,SFP1_S12_9,SFP1_F12_9,SCH9_F12_9,ILV3_F12_9,Sc_mata_F12_9,Sc_mata_S12_9,BW25113_S27_9,MG1655_S27_9,CLN2_ED,MKK1_ED,HOG1_ED,SLT2_ED,IRE1_ED,BCK1_ED,WTcer_EDCT,pdr_yCG196_EDCT,SLT2_FINOD,HOG1_FINOD,CLN2_FINOD,BCK1_FINOD,MKK1_FINOD,WTcer_FINOD,pdr_yCG196_FINOD,TOR1_S12_9,NPR1_S12_9
AW 00176,Fc1ccc(NC(=S)Nc2ccc(-n3nccc3C(F)(F)F)cc2)cc1Cl,-15.7392,-13.5186,-14.6285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00191,FC(F)(F)c1cnc(N2CCCN(C(=S)Nc3ccc(Cl)c(Cl)c3)CC2)c(Cl)c1,0.250676,-1.89417,-1.02291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00211,O=C(CN1CCCN(c2ncc(C(F)(F)F)cc2Cl)CC1)Nc1c(F)cccc1F,0.958955,-0.0621579,0.439631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00225,FC(F)(F)Oc1ccc(Oc2ccc(NC(=S)Nc3ccccc3C(F)(F)F)cc2)cc1,-1.005,-4.80049,-2.97757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00238,O=C(CSc1nccc(C(F)(F)F)n1)Nc1ccc(Br)cc1,1.71159,0.653053,1.03715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00252,O=C(O)CSCC(=O)Nc1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,0.471818,0.195668,0.195668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00032,Cc1nc(-c2ccc(S(=O)(=O)NCc3ccco3)s2)cs1,-0.349769,0.432583,0.00213256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00107,OCCN1CCN(Cc2ccc(F)cc2)CC1,-0.480046,-0.149424,-0.480046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00126,O=C(NCCNC(=S)Nc1cccc(C(F)(F)F)c1)c1ccc(O)cc1,-0.167073,0.608132,0.0323758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00140,FC(F)(F)c1ccnc(N2CCN(C(=S)Nc3ccccc3C(F)(F)F)CC2)n1,-0.195015,0.866334,0.265157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00177,O=C(Nc1ccc(-n2nccc2C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,0.122252,0.873893,0.314382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00192,FC(F)(F)c1cnc(N2CCCN(C(=S)Nc3cccnc3)CC2)c(Cl)c1,-0.311254,0.11942,-0.311254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00213,CCOC(=O)c1c(-c2ccc(C)cn2)csc1N,0.596366,-0.2221,0.19007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00226,O=C(Nc1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)Nc1ccc(OC(F)(F)F)cc1,0.208575,-0.359365,-0.247719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00240,O=C(Nc1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)c1ccc(C(F)(F)F)cc1,-0.546349,-0.959734,-0.794858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00253,O=S(=O)(Nc1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)c1cc(Cl)c(Cl)cc1Cl,-0.412957,-2.60629,-1.46173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00038,c1csc(-c2cc[nH]n2)c1,0.150758,1.43913,0.737463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00111,O=[N+]([O-])c1ccc(CN2CCN(CCO)CC2)cc1,0.84399,0.693729,0.78486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00129,O=C(NCCNC(=S)Nc1ccc(F)c(Cl)c1)c1ccc(O)cc1,0.293584,-0.0967537,0.293584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00142,O=[N+]([O-])c1cccnc1N1CCN(CCO)CC1,-0.247631,0.495417,0.127503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00178,Cc1ccc(Cl)cc1NC(=S)Nc1ccc(-n2nccc2C(F)(F)F)cc1,-15.0542,-13.018,-13.9974,-18.0168,-31.2155,-21.2435,-25.0161,-18.0383,-4.79487,-6.74995,-0.765899,-16.5157,-1.12401,-3.90328,-4.22922,-3.92332,-1.76435,-2.47041,-0.672209,-0.748292,-1.80545,-3.19288,0.303158,0.250085,-3.86412,-16.1103,0.345803,-0.243353,0.184715,0.511115,-2.31008,0.149242,0.213872,0.518447,0.592359,0.536391,0.90561,0.395918,0.676463,-2.40907,-5.24304,-0.0613386,0.148493,-0.56186,-0.445935,-0.191852,-1.30862,-0.600438,-0.359887,0.0196758,-0.734111,-14.3656,-2.25989,-0.446132,-13.4564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00193,FC(F)(F)c1cnc(N2CCCN(C(=S)Nc3ccc(Cl)cc3)CC2)c(Cl)c1,-5.75399,-5.70743,-5.70743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00215,CCOC(=O)c1c(-c2ccc(F)cc2)csc1N,-0.708254,1.01063,-0.0753977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.930466,0.134167,-8.25314,-7.68878,-14.6669,-3.63838,-7.95706,-4.59123,-6.48415,-12.3062,-10.8824,-12.6884,-1.82736,-5.82902,-22.7766,-4.07566,-9.12514,-10.8777,-6.79832,-5.28066,-6.80041,-5.85556,-13.9461,-7.38371,-4.68029,-4.48156,-14.4643,-12.7494,-5.41651,-4.14965,-3.75105,-2.26099,-2.70777,-8.89612,-21.0288,-11.1191,-3.52639,-5.51791,-8.78037,-5.99679,-6.38662,-7.47603,-13.0749,-8.46054,-6.14159,-8.56443,-1.85532,-10.5915,-29.9347,-41.9087,-3.4709,-2.14701,-7.13316,-5.09677,-5.20706,-5.60889,-5.02312,-0.414831,-4.00336,-0.542388,-6.31635,-5.42775,-3.11358,-3.8103,-5.92729,-6.43388,-4.06947,-0.0735719,-0.164235,-0.0686796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00227,Fc1ccc(NC(=S)Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)cc1Cl,-14.8743,-13.244,-13.8038,-19.3549,-38.9114,-31.9279,-32.6666,-18.7663,-4.97755,-13.473,-1.2698,-21.8227,-1.00209,-6.06445,-7.97697,-8.09542,-5.16213,-4.88164,-1.2336,-1.62953,-4.42558,-7.17729,1.15643,-5.04594,-45.775,-36.2992,0.64088,-0.0454109,0.66698,0.897962,-1.2639,0.482779,0.444764,1.01022,0.958058,0.770434,0.90561,0.648252,1.23118,-1.9689,-2.71536,0.293502,0.365501,-0.682962,-1.29664,-0.896895,-0.628987,-0.576289,0.215116,-0.320216,-0.458189,-14.3069,-22.4822,-0.469599,-13.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00241,O=C(Nc1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)C1CC1,0.296778,-0.0779699,0.296778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00255,O=S(=O)(Nc1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)c1cccc(Cl)c1,-9.73335,-9.11636,-9.46625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.41504,-3.2624,,0.529231,,,-1.06108,-0.617624,,,,,-3.77988,-3.72752,-0.840912,-9.65751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.62368,-37.2045,0.58838,-19.7347,-7.0999,-8.91412,-0.850971,-0.334839,-11.9331,0.354649,0.0823591,0.565161,-0.0429277,0.0489193,0.0778627,0.582222,-19.1595,-29.7061,-1.3615,0.299381,0.617274,-3.58135,0.523142,0.821067,0.272347,0.579143,0.488349,0.509846,0.602625,0.376361,0.216166,0.0731243,-0.0177426,0.948553,0.696827,0.697899,0.663488,0.633998,0.0475329,-1.95326,-0.129786,-1.33647,0.240803,0.791447,0.173098,0.250301,0.395435,0.259313,-0.300595,0.259638,-0.408439,-0.340528,-1.36055,0.363674,-0.0319248,-0.0328999,-0.0376906,-0.189219,0.118859,-0.0869702,0.0331957,0.140583,-0.306908,-0.251783,-1.94444,0.957251,0.918396,0.889817,-0.155835,0.267914,0.638264,0.435886,0.340733,0.0237742,-0.043382,0.68224,0.0976322,0.195139,0.26365,0.240635,-0.144246,0.437068,0.372853,0.00192037,-0.130945,0.244581,0.118598,0.000288368,0.479258,0.472407,0.326827,0.709271,0.260848,0.397915,0.412055,0.324004,0.132159,0.0436672,-0.938895,-0.39426,-0.292459,0.00465668,-0.0195657,-0.0121573,-0.158726,0.148065,0.302026,0.224104,0.150306,0.26867,-0.108067,0.0667329,-0.0209423,0.323489,-1.90319,-0.461601,0.362095,0.735627,0.215058,0.583551,0.0692725,0.671472,0.508589,0.581599,-2.87494,0.37315,0.198999,0.419319,0.42983,-0.114219,0.654211,0.0558082,-0.101937,-1.42471,-0.561789,,,,,,,,,,,,,,,,,
AW 00048,c1csc(Sc2ncnc3scc(-c4cccs4)c23)c1,-0.347321,-0.0848624,-0.0848624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW 00112,Cn1cc(S(=O)(=O)NCc2ccco2)c(C(F)(F)F)n1,-0.495006,-0.159857,-0.159857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
